date,tournament,tournament_level,surface,round,winner,loser,score,best_of,winner_rank,loser_rank,minutes,tour,aces,double_faults,first_serve_pct,first_serve_points_won,second_serve_points_won,break_points_saved,break_points_converted,total_points_won
20240526,Roland Garros,G,Clay,R32,Holger Rune,Jozef Kovalik,7-5 6-1 7-6(2),5,13.0,145.0,,ATP,5.0,8.0,53.0,38.0,29.0,4.0,6.0,Unknown
20240526,Roland Garros,G,Clay,R32,Francisco Cerundolo,Tommy Paul,3-6 6-3 6-3 6-2,5,27.0,14.0,,ATP,1.0,5.0,78.0,50.0,12.0,5.0,10.0,Unknown
20240526,Roland Garros,G,Clay,R32,Taylor Fritz,Thanasi Kokkinakis,6-3 6-2 6-7(4) 5-7 6-3,5,12.0,100.0,,ATP,12.0,6.0,104.0,83.0,33.0,4.0,6.0,Unknown
20240526,Roland Garros,G,Clay,R32,Grigor Dimitrov,Zizou Bergs,6-3 7-6(4) 4-6 6-4,5,10.0,104.0,,ATP,4.0,6.0,85.0,64.0,23.0,11.0,16.0,Unknown
20240526,Roland Garros,G,Clay,R32,Casper Ruud,Tomas Martin Etcheverry,6-4 1-6 6-2 6-2,5,7.0,29.0,,ATP,6.0,5.0,89.0,57.0,12.0,12.0,18.0,Unknown
20240526,Roland Garros,G,Clay,R32,Novak Djokovic,Lorenzo Musetti,7-5 6-7(6) 2-6 6-3 6-0,5,1.0,30.0,,ATP,5.0,2.0,91.0,63.0,23.0,0.0,5.0,Unknown
20240526,Roland Garros,G,Clay,R16,Stefanos Tsitsipas,Matteo Arnaldi,3-6 7-6(4) 6-2 6-2,5,9.0,35.0,,ATP,7.0,5.0,77.0,57.0,21.0,4.0,6.0,Unknown
20240526,Roland Garros,G,Clay,R16,Carlos Alcaraz,Felix Auger-Aliassime,6-3 6-3 6-1,5,3.0,21.0,,ATP,1.0,2.0,53.0,40.0,14.0,4.0,5.0,Unknown
20240526,Roland Garros,G,Clay,R16,Grigor Dimitrov,Hubert Hurkacz,7-6(5) 6-4 7-6(3),5,10.0,8.0,,ATP,4.0,4.0,71.0,55.0,26.0,6.0,7.0,Unknown
20240526,Roland Garros,G,Clay,R16,Jannik Sinner,Corentin Moutet,2-6 6-3 6-2 6-1,5,2.0,79.0,,ATP,5.0,5.0,62.0,45.0,14.0,2.0,6.0,Unknown
20240526,Roland Garros,G,Clay,R16,Alex de Minaur,Daniil Medvedev,4-6 6-2 6-1 6-3,5,11.0,5.0,,ATP,7.0,3.0,55.0,42.0,26.0,8.0,10.0,Unknown
20240526,Roland Garros,G,Clay,R16,Novak Djokovic,Francisco Cerundolo,6-1 5-7 3-6 7-5 6-3,5,1.0,27.0,,ATP,6.0,2.0,123.0,85.0,30.0,15.0,19.0,Unknown
20240526,Roland Garros,G,Clay,R16,Casper Ruud,Taylor Fritz,7-6(6) 3-6 6-4 6-2,5,7.0,12.0,,ATP,11.0,7.0,75.0,52.0,32.0,8.0,12.0,Unknown
20240526,Roland Garros,G,Clay,R16,Alexander Zverev,Holger Rune,4-6 6-1 5-7 7-6(2) 6-2,5,4.0,13.0,,ATP,16.0,3.0,96.0,74.0,17.0,4.0,10.0,Unknown
20240526,Roland Garros,G,Clay,QF,Jannik Sinner,Grigor Dimitrov,6-2 6-4 7-6(3),5,2.0,10.0,,ATP,8.0,0.0,53.0,43.0,23.0,1.0,2.0,Unknown
20240526,Roland Garros,G,Clay,QF,Carlos Alcaraz,Stefanos Tsitsipas,6-3 7-6(3) 6-4,5,3.0,9.0,,ATP,3.0,1.0,61.0,45.0,17.0,1.0,2.0,Unknown
20240526,Roland Garros,G,Clay,QF,Casper Ruud,Novak Djokovic,W/O,5,7.0,1.0,,ATP,,,,,,,,Unknown
20240526,Roland Garros,G,Clay,QF,Alexander Zverev,Alex de Minaur,6-4 7-6(5) 6-4,5,4.0,11.0,,ATP,2.0,5.0,76.0,53.0,15.0,5.0,8.0,Unknown
20240526,Roland Garros,G,Clay,SF,Carlos Alcaraz,Jannik Sinner,2-6 6-3 3-6 6-4 6-3,5,3.0,2.0,,ATP,8.0,7.0,103.0,68.0,25.0,4.0,10.0,Unknown
20240526,Roland Garros,G,Clay,SF,Alexander Zverev,Casper Ruud,2-6 6-2 6-4 6-2,5,4.0,7.0,,ATP,19.0,4.0,56.0,48.0,14.0,1.0,3.0,Unknown
20240526,Roland Garros,G,Clay,F,Carlos Alcaraz,Alexander Zverev,6-3 2-6 5-7 6-1 6-2,5,3.0,4.0,,ATP,3.0,6.0,96.0,62.0,31.0,17.0,23.0,Unknown
20240610,Stuttgart,250,Grass,R32,Jack Draper,Sebastian Ofner,7-6(4) 7-6(5),3,40.0,52.0,98.0,ATP,8.0,3.0,46.0,41.0,16.0,3.0,4.0,Unknown
20240610,Stuttgart,250,Grass,R32,Dominik Koepfer,Zhizhen Zhang,4-6 7-6(5) 7-6(6),3,65.0,44.0,156.0,ATP,12.0,8.0,68.0,46.0,30.0,6.0,9.0,Unknown
20240610,Stuttgart,250,Grass,R32,Yannick Hanfmann,Henri Squire,6-3 6-3,3,91.0,178.0,62.0,ATP,7.0,1.0,41.0,33.0,5.0,0.0,0.0,Unknown
20240610,Stuttgart,250,Grass,R32,Hamad Medjedovic,Fabian Marozsan,6-7(3) 6-1 6-4,3,131.0,42.0,107.0,ATP,25.0,7.0,71.0,59.0,12.0,7.0,7.0,Unknown
20240610,Stuttgart,250,Grass,R32,Lorenzo Musetti,Giovanni Mpetshi Perricard,7-6(9) 7-6(9),3,30.0,66.0,122.0,ATP,4.0,3.0,68.0,53.0,15.0,0.0,0.0,Unknown
20240610,Stuttgart,250,Grass,R32,James Duckworth,Pierre-Hugues Herbert,6-4 7-6(2),3,101.0,139.0,81.0,ATP,10.0,0.0,43.0,38.0,12.0,2.0,2.0,Unknown
20240610,Stuttgart,250,Grass,R32,Brandon Nakashima,Christopher Eubanks,7-6(4) 6-4,3,70.0,45.0,81.0,ATP,7.0,0.0,44.0,37.0,11.0,0.0,0.0,Unknown
20240610,Stuttgart,250,Grass,R32,Matteo Berrettini,Roman Safiullin,7-6(8) 5-7 7-5,3,95.0,43.0,175.0,ATP,27.0,1.0,95.0,68.0,22.0,5.0,6.0,Unknown
20240610,Stuttgart,250,Grass,R32,Arthur Rinderknech,Alex Michelsen,6-4 7-5,3,67.0,61.0,82.0,ATP,18.0,2.0,54.0,45.0,4.0,2.0,3.0,Unknown
20240610,Stuttgart,250,Grass,R32,Denis Shapovalov,Matteo Martineau,7-6(5) 7-5,3,117.0,179.0,103.0,ATP,9.0,10.0,59.0,47.0,16.0,6.0,7.0,Unknown
20240610,Stuttgart,250,Grass,R32,Marcos Giron,Andy Murray,6-3 6-4,3,54.0,97.0,75.0,ATP,7.0,0.0,41.0,33.0,12.0,3.0,3.0,Unknown
20240610,Stuttgart,250,Grass,R32,Jan-Lennard Struff,Flavio Cobolli,7-6(7) 6-3,3,35.0,50.0,67.0,ATP,13.0,3.0,36.0,33.0,17.0,0.0,0.0,Unknown
20240610,Stuttgart,250,Grass,R16,Lorenzo Musetti,Dominik Koepfer,6-7(9) 7-6(5) 6-3,3,30.0,65.0,167.0,ATP,5.0,2.0,79.0,60.0,20.0,4.0,5.0,Unknown
20240610,Stuttgart,250,Grass,R16,Frances Tiafoe,Yannick Hanfmann,7-5 7-6(5),3,28.0,91.0,113.0,ATP,13.0,3.0,61.0,48.0,18.0,11.0,11.0,Unknown
20240610,Stuttgart,250,Grass,R16,Alexander Bublik,Hamad Medjedovic,6-1 7-6(4),3,17.0,131.0,79.0,ATP,18.0,5.0,42.0,38.0,13.0,1.0,1.0,Unknown
20240610,Stuttgart,250,Grass,R16,Jack Draper,Marcos Giron,6-4 3-6 6-3,3,40.0,54.0,113.0,ATP,9.0,4.0,55.0,46.0,15.0,4.0,5.0,Unknown
20240610,Stuttgart,250,Grass,R16,Brandon Nakashima,Richard Gasquet,6-3 6-4,3,70.0,116.0,71.0,ATP,10.0,1.0,41.0,32.0,7.0,2.0,3.0,Unknown
20240610,Stuttgart,250,Grass,R16,Jan-Lennard Struff,Arthur Rinderknech,6-4 7-6(0),3,35.0,67.0,79.0,ATP,13.0,3.0,34.0,29.0,18.0,0.0,0.0,Unknown
20240610,Stuttgart,250,Grass,R16,Matteo Berrettini,Denis Shapovalov,6-4 6-4,3,95.0,117.0,74.0,ATP,3.0,1.0,39.0,33.0,10.0,1.0,1.0,Unknown
20240610,Stuttgart,250,Grass,R16,James Duckworth,Ben Shelton,7-6(5) 4-6 6-3,3,101.0,14.0,124.0,ATP,9.0,4.0,66.0,50.0,20.0,0.0,1.0,Unknown
20240610,Stuttgart,250,Grass,QF,Jack Draper,Frances Tiafoe,5-7 6-4 7-6(1),3,40.0,28.0,126.0,ATP,31.0,3.0,62.0,53.0,20.0,1.0,2.0,Unknown
20240610,Stuttgart,250,Grass,QF,Brandon Nakashima,Jan-Lennard Struff,W/O,3,70.0,35.0,,ATP,,,,,,,,Unknown
20240610,Stuttgart,250,Grass,QF,Matteo Berrettini,James Duckworth,6-4 7-5,3,95.0,101.0,87.0,ATP,13.0,3.0,37.0,33.0,12.0,0.0,0.0,Unknown
20240610,Stuttgart,250,Grass,QF,Lorenzo Musetti,Alexander Bublik,4-6 6-1 1-0 RET,3,30.0,17.0,78.0,ATP,4.0,2.0,35.0,27.0,14.0,3.0,4.0,Unknown
20240610,Stuttgart,250,Grass,SF,Jack Draper,Brandon Nakashima,6-3 6-3,3,40.0,70.0,72.0,ATP,13.0,4.0,33.0,31.0,5.0,0.0,0.0,Unknown
20240610,Stuttgart,250,Grass,SF,Matteo Berrettini,Lorenzo Musetti,6-4 6-0,3,95.0,30.0,66.0,ATP,6.0,1.0,32.0,25.0,9.0,4.0,4.0,Unknown
20240610,Stuttgart,250,Grass,F,Jack Draper,Matteo Berrettini,3-6 7-6(5) 6-4,3,40.0,95.0,124.0,ATP,12.0,2.0,54.0,47.0,18.0,3.0,4.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Luca Nardi,David Goffin,7-5 7-5,3,73.0,109.0,124.0,ATP,1.0,7.0,53.0,33.0,17.0,7.0,10.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Adrian Mannarino,Stefano Napolitano,3-6 7-6(5) 6-2,3,21.0,125.0,147.0,ATP,7.0,1.0,62.0,42.0,21.0,7.0,10.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Gijs Brouwer,Jakub Mensik,6-1 3-6 6-3,3,232.0,79.0,103.0,ATP,6.0,2.0,64.0,42.0,15.0,7.0,9.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Mackenzie McDonald,Botic van de Zandschulp,6-4 4-6 6-2,3,74.0,99.0,130.0,ATP,2.0,5.0,57.0,36.0,13.0,4.0,8.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Arthur Fils,Arthur Cazaux,6-4 6-4,3,38.0,75.0,92.0,ATP,3.0,4.0,38.0,30.0,12.0,0.0,0.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Milos Raonic,Jordan Thompson,6-3 6-4,3,197.0,37.0,89.0,ATP,14.0,1.0,37.0,33.0,7.0,0.0,0.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Aleksandar Vukic,Max Purcell,6-3 7-6(5),3,87.0,100.0,91.0,ATP,11.0,0.0,46.0,38.0,11.0,2.0,2.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Tallon Griekspoor,Miomir Kecmanovic,6-7(3) 7-6(7) 7-6(3),3,23.0,53.0,156.0,ATP,16.0,5.0,77.0,63.0,24.0,4.0,5.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Roberto Bautista Agut,Marc-Andrea Huesler,7-6(7) 6-2,3,85.0,201.0,98.0,ATP,1.0,2.0,47.0,35.0,10.0,0.0,0.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Alexei Popyrin,Rinky Hijikata,6-4 6-4,3,49.0,80.0,78.0,ATP,5.0,2.0,47.0,35.0,7.0,4.0,5.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Sebastian Korda,Tristan Schoolkate,6-4 7-6(4),3,26.0,185.0,79.0,ATP,15.0,1.0,43.0,36.0,16.0,3.0,3.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R32,Zizou Bergs,Tim van Rijthoven,6-4 6-3,3,81.0,871.0,76.0,ATP,0.0,2.0,35.0,27.0,7.0,1.0,2.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R16,Gijs Brouwer,Adrian Mannarino,6-3 6-3,3,232.0,21.0,78.0,ATP,5.0,0.0,42.0,34.0,3.0,2.0,3.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R16,Tallon Griekspoor,Mackenzie McDonald,6-3 7-6(5),3,23.0,74.0,104.0,ATP,9.0,3.0,41.0,32.0,14.0,1.0,2.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R16,Ugo Humbert,Arthur Fils,6-3 7-6(1),3,16.0,38.0,87.0,ATP,9.0,2.0,49.0,40.0,10.0,2.0,2.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R16,Sebastian Korda,Luca Nardi,7-5 7-5,3,26.0,73.0,107.0,ATP,7.0,3.0,44.0,37.0,13.0,3.0,5.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R16,Tommy Paul,Alexei Popyrin,5-7 6-4 6-3,3,13.0,49.0,120.0,ATP,10.0,2.0,57.0,42.0,20.0,5.0,7.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R16,Aleksandar Vukic,Karen Khachanov,6-4 5-7 7-6(4),3,87.0,22.0,159.0,ATP,14.0,0.0,64.0,48.0,25.0,4.0,7.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R16,Alex de Minaur,Zizou Bergs,7-5 6-4,3,9.0,81.0,100.0,ATP,4.0,2.0,37.0,32.0,11.0,3.0,4.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,R16,Milos Raonic,Roberto Bautista Agut,4-6 6-2 7-5,3,197.0,85.0,107.0,ATP,25.0,2.0,44.0,39.0,18.0,0.0,1.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,QF,Sebastian Korda,Tommy Paul,6-4 6-2,3,26.0,13.0,67.0,ATP,2.0,0.0,32.0,27.0,8.0,0.0,1.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,QF,Tallon Griekspoor,Aleksandar Vukic,4-6 6-3 7-6(4),3,23.0,87.0,123.0,ATP,13.0,7.0,65.0,52.0,22.0,5.0,6.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,QF,Alex de Minaur,Milos Raonic,7-5 6-2,3,9.0,197.0,86.0,ATP,3.0,2.0,30.0,23.0,17.0,3.0,4.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,QF,Ugo Humbert,Gijs Brouwer,4-6 6-3 6-3,3,16.0,232.0,123.0,ATP,4.0,2.0,61.0,44.0,14.0,6.0,9.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,SF,Sebastian Korda,Tallon Griekspoor,6-2 6-4,3,26.0,23.0,64.0,ATP,5.0,1.0,30.0,24.0,13.0,0.0,0.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,SF,Alex de Minaur,Ugo Humbert,7-6(4) 6-3,3,9.0,16.0,104.0,ATP,2.0,4.0,39.0,31.0,15.0,3.0,5.0,Unknown
20240610,'s-Hertogenbosch,250,Grass,F,Alex de Minaur,Sebastian Korda,6-2 6-4,3,9.0,26.0,94.0,ATP,2.0,3.0,30.0,23.0,10.0,4.0,6.0,Unknown
20240617,Halle,500,Grass,R32,Dominik Koepfer,Felix Auger-Aliassime,6-4 4-3 RET,3,70.0,18.0,70.0,ATP,3.0,0.0,30.0,22.0,11.0,0.0,0.0,Unknown
20240617,Halle,500,Grass,R32,Lorenzo Sonego,Miomir Kecmanovic,7-6(6) 7-6(5),3,57.0,54.0,117.0,ATP,5.0,2.0,53.0,45.0,13.0,1.0,1.0,Unknown
20240617,Halle,500,Grass,R32,Zhizhen Zhang,Sebastian Ofner,7-6(8) 6-7(3) 6-4,3,42.0,52.0,141.0,ATP,23.0,3.0,75.0,59.0,20.0,0.0,0.0,Unknown
20240617,Halle,500,Grass,R32,Fabian Marozsan,Roman Safiullin,7-5 4-6 6-1,3,45.0,40.0,116.0,ATP,14.0,1.0,61.0,48.0,17.0,4.0,5.0,Unknown
20240617,Halle,500,Grass,R32,Daniil Medvedev,Nuno Borges,7-6(4) 6-4,3,5.0,51.0,91.0,ATP,9.0,4.0,45.0,34.0,17.0,5.0,6.0,Unknown
20240617,Halle,500,Grass,R32,Hubert Hurkacz,Flavio Cobolli,7-5 7-6(2),3,9.0,49.0,95.0,ATP,19.0,2.0,51.0,41.0,10.0,0.0,1.0,Unknown
20240617,Halle,500,Grass,R32,Arthur Fils,Tomas Machac,6-4 6-4,3,37.0,36.0,70.0,ATP,10.0,2.0,36.0,29.0,14.0,4.0,5.0,Unknown
20240617,Halle,500,Grass,R32,James Duckworth,Joao Fonseca,6-4 6-4,3,88.0,217.0,90.0,ATP,8.0,2.0,35.0,25.0,19.0,2.0,2.0,Unknown
20240617,Halle,500,Grass,R32,Marcos Giron,Andrey Rublev,6-4 7-6(5),3,53.0,6.0,88.0,ATP,8.0,1.0,35.0,27.0,16.0,1.0,2.0,Unknown
20240617,Halle,500,Grass,R32,Christopher Eubanks,Pedro Martinez,6-3 6-4,3,44.0,46.0,76.0,ATP,12.0,2.0,40.0,31.0,8.0,1.0,2.0,Unknown
20240617,Halle,500,Grass,R32,Alexander Bublik,Max Purcell,7-6(1) 6-4,3,17.0,101.0,86.0,ATP,14.0,8.0,40.0,36.0,13.0,5.0,7.0,Unknown
20240617,Halle,500,Grass,R32,Jannik Sinner,Tallon Griekspoor,6-7(8) 6-3 6-2,3,1.0,27.0,142.0,ATP,15.0,2.0,62.0,49.0,20.0,4.0,4.0,Unknown
20240617,Halle,500,Grass,R32,Alexander Zverev,Oscar Otte,6-7(5) 6-3 6-4,3,4.0,474.0,137.0,ATP,28.0,2.0,73.0,58.0,19.0,3.0,3.0,Unknown
20240617,Halle,500,Grass,R32,Stefanos Tsitsipas,Henri Squire,7-6(7) 7-6(2),3,11.0,181.0,92.0,ATP,7.0,1.0,45.0,38.0,21.0,0.0,0.0,Unknown
20240617,Halle,500,Grass,R32,Matteo Berrettini,Alex Michelsen,7-6(5) 6-2,3,65.0,61.0,92.0,ATP,13.0,1.0,42.0,34.0,10.0,1.0,2.0,Unknown
20240617,Halle,500,Grass,R32,Jan-Lennard Struff,Luciano Darderi,6-7(2) 7-5 7-6(10),3,41.0,34.0,151.0,ATP,21.0,8.0,63.0,57.0,24.0,2.0,3.0,Unknown
20240617,Halle,500,Grass,R16,Arthur Fils,Dominik Koepfer,6-3 6-4,3,37.0,70.0,79.0,ATP,4.0,2.0,35.0,28.0,20.0,5.0,5.0,Unknown
20240617,Halle,500,Grass,R16,Christopher Eubanks,Alexander Bublik,7-6(5) 4-6 6-3,3,44.0,17.0,130.0,ATP,10.0,4.0,87.0,59.0,20.0,14.0,16.0,Unknown
20240617,Halle,500,Grass,R16,Zhizhen Zhang,Daniil Medvedev,6-3 2-6 7-6(5),3,42.0,5.0,125.0,ATP,12.0,4.0,71.0,51.0,17.0,2.0,5.0,Unknown
20240617,Halle,500,Grass,R16,Alexander Zverev,Lorenzo Sonego,6-4 7-6(5),3,4.0,57.0,103.0,ATP,7.0,1.0,44.0,38.0,10.0,0.0,0.0,Unknown
20240617,Halle,500,Grass,R16,Hubert Hurkacz,James Duckworth,7-6(3) 6-4,3,9.0,88.0,86.0,ATP,17.0,0.0,42.0,39.0,11.0,1.0,1.0,Unknown
20240617,Halle,500,Grass,R16,Jannik Sinner,Fabian Marozsan,6-4 6-7(4) 6-3,3,1.0,45.0,135.0,ATP,12.0,2.0,60.0,45.0,17.0,0.0,2.0,Unknown
20240617,Halle,500,Grass,R16,Marcos Giron,Matteo Berrettini,3-6 6-4 6-3,3,53.0,65.0,104.0,ATP,2.0,1.0,50.0,42.0,11.0,2.0,3.0,Unknown
20240617,Halle,500,Grass,R16,Jan-Lennard Struff,Stefanos Tsitsipas,6-4 6-4,3,41.0,11.0,67.0,ATP,8.0,1.0,31.0,26.0,16.0,0.0,0.0,Unknown
20240617,Halle,500,Grass,QF,Hubert Hurkacz,Marcos Giron,7-6(5) 6-4,3,9.0,53.0,95.0,ATP,11.0,1.0,49.0,38.0,15.0,2.0,3.0,Unknown
20240617,Halle,500,Grass,QF,Alexander Zverev,Arthur Fils,6-7(5) 6-3 6-4,3,4.0,37.0,150.0,ATP,8.0,1.0,66.0,55.0,16.0,1.0,1.0,Unknown
20240617,Halle,500,Grass,QF,Jannik Sinner,Jan-Lennard Struff,6-2 6-7(1) 7-6(3),3,1.0,41.0,150.0,ATP,14.0,3.0,64.0,55.0,17.0,1.0,1.0,Unknown
20240617,Halle,500,Grass,QF,Zhizhen Zhang,Christopher Eubanks,6-4 4-6 7-5,3,42.0,44.0,111.0,ATP,10.0,2.0,55.0,43.0,18.0,0.0,2.0,Unknown
20240617,Halle,500,Grass,SF,Hubert Hurkacz,Alexander Zverev,7-6(2) 6-4,3,9.0,4.0,95.0,ATP,17.0,2.0,53.0,43.0,10.0,4.0,4.0,Unknown
20240617,Halle,500,Grass,SF,Jannik Sinner,Zhizhen Zhang,6-4 7-6(3),3,1.0,42.0,99.0,ATP,8.0,1.0,43.0,35.0,14.0,1.0,1.0,Unknown
20240617,Halle,500,Grass,F,Jannik Sinner,Hubert Hurkacz,7-6(8) 7-6(2),3,1.0,9.0,109.0,ATP,10.0,1.0,47.0,44.0,17.0,1.0,1.0,Unknown
20240617,Queen's Club,500,Grass,R32,Grigor Dimitrov,Adrian Mannarino,6-1 6-2,3,10.0,21.0,62.0,ATP,12.0,2.0,22.0,19.0,13.0,0.0,0.0,Unknown
20240617,Queen's Club,500,Grass,R32,Rinky Hijikata,Frances Tiafoe,7-5 4-6 1-0 RET,3,98.0,28.0,106.0,ATP,6.0,6.0,48.0,37.0,8.0,3.0,5.0,Unknown
20240617,Queen's Club,500,Grass,R32,Jordan Thompson,Holger Rune,4-6 7-6(4) 6-3,3,43.0,15.0,123.0,ATP,8.0,1.0,54.0,45.0,20.0,0.0,1.0,Unknown
20240617,Queen's Club,500,Grass,R32,Milos Raonic,Cameron Norrie,6-7(6) 6-3 7-6(9),3,186.0,39.0,135.0,ATP,47.0,6.0,76.0,65.0,19.0,2.0,2.0,Unknown
20240617,Queen's Club,500,Grass,R32,Taylor Fritz,Taro Daniel,6-3 6-3,3,12.0,85.0,65.0,ATP,13.0,0.0,31.0,26.0,11.0,1.0,1.0,Unknown
20240617,Queen's Club,500,Grass,R32,Lorenzo Musetti,Alex de Minaur,1-6 6-4 6-2,3,30.0,7.0,123.0,ATP,7.0,3.0,61.0,44.0,13.0,8.0,12.0,Unknown
20240617,Queen's Club,500,Grass,R32,Matteo Arnaldi,Ugo Humbert,3-6 6-1 7-6(6),3,35.0,16.0,128.0,ATP,9.0,6.0,49.0,37.0,25.0,4.0,5.0,Unknown
20240617,Queen's Club,500,Grass,R32,Sebastian Korda,Karen Khachanov,7-5 7-6(5),3,23.0,22.0,96.0,ATP,11.0,0.0,39.0,36.0,17.0,1.0,1.0,Unknown
20240617,Queen's Club,500,Grass,R32,Alejandro Tabilo,Alejandro Davidovich Fokina,7-6(6) 3-6 6-1,3,24.0,33.0,129.0,ATP,14.0,2.0,61.0,51.0,10.0,3.0,4.0,Unknown
20240617,Queen's Club,500,Grass,R32,Tommy Paul,Sebastian Baez,6-4 6-4,3,13.0,19.0,96.0,ATP,5.0,2.0,50.0,38.0,12.0,7.0,8.0,Unknown
20240617,Queen's Club,500,Grass,R32,Carlos Alcaraz,Francisco Cerundolo,6-1 7-5,3,2.0,26.0,82.0,ATP,2.0,3.0,33.0,26.0,15.0,3.0,4.0,Unknown
20240617,Queen's Club,500,Grass,R32,Billy Harris,Tomas Martin Etcheverry,6-4 3-6 6-3,3,162.0,32.0,111.0,ATP,8.0,1.0,40.0,35.0,19.0,1.0,2.0,Unknown
20240617,Queen's Club,500,Grass,R32,Brandon Nakashima,Daniel Evans,4-6 6-3 RET,3,63.0,59.0,94.0,ATP,11.0,2.0,49.0,34.0,6.0,7.0,10.0,Unknown
20240617,Queen's Club,500,Grass,R32,Giovanni Mpetshi Perricard,Ben Shelton,6-3 7-6(3),3,67.0,14.0,71.0,ATP,16.0,5.0,42.0,38.0,10.0,0.0,0.0,Unknown
20240617,Queen's Club,500,Grass,R32,Andy Murray,Alexei Popyrin,6-3 3-6 6-3,3,129.0,48.0,111.0,ATP,9.0,4.0,56.0,43.0,15.0,1.0,2.0,Unknown
20240617,Queen's Club,500,Grass,R32,Jack Draper,Mariano Navone,6-3 6-2,3,31.0,29.0,54.0,ATP,6.0,1.0,26.0,23.0,9.0,0.0,0.0,Unknown
20240617,Queen's Club,500,Grass,R16,Rinky Hijikata,Matteo Arnaldi,7-6(0) 7-6(7),3,98.0,35.0,126.0,ATP,2.0,0.0,57.0,41.0,18.0,3.0,5.0,Unknown
20240617,Queen's Club,500,Grass,R16,Sebastian Korda,Grigor Dimitrov,6-4 3-6 7-5,3,23.0,10.0,119.0,ATP,8.0,0.0,54.0,45.0,13.0,2.0,4.0,Unknown
20240617,Queen's Club,500,Grass,R16,Jordan Thompson,Andy Murray,4-1 RET,3,43.0,129.0,23.0,ATP,2.0,0.0,5.0,5.0,3.0,0.0,0.0,Unknown
20240617,Queen's Club,500,Grass,R16,Taylor Fritz,Milos Raonic,7-6(5) 6-4,3,12.0,186.0,82.0,ATP,11.0,0.0,43.0,35.0,14.0,3.0,3.0,Unknown
20240617,Queen's Club,500,Grass,R16,Tommy Paul,Alejandro Tabilo,6-3 6-4,3,13.0,24.0,69.0,ATP,10.0,1.0,36.0,31.0,13.0,2.0,2.0,Unknown
20240617,Queen's Club,500,Grass,R16,Jack Draper,Carlos Alcaraz,7-6(3) 6-3,3,31.0,2.0,99.0,ATP,8.0,3.0,39.0,32.0,18.0,1.0,1.0,Unknown
20240617,Queen's Club,500,Grass,R16,Billy Harris,Giovanni Mpetshi Perricard,6-4 7-5,3,162.0,67.0,70.0,ATP,9.0,0.0,31.0,27.0,17.0,0.0,0.0,Unknown
20240617,Queen's Club,500,Grass,R16,Lorenzo Musetti,Brandon Nakashima,6-4 4-6 6-4,3,30.0,63.0,147.0,ATP,6.0,3.0,70.0,52.0,17.0,10.0,12.0,Unknown
20240617,Queen's Club,500,Grass,QF,Jordan Thompson,Taylor Fritz,6-4 6-3,3,43.0,12.0,79.0,ATP,9.0,4.0,40.0,31.0,10.0,0.0,0.0,Unknown
20240617,Queen's Club,500,Grass,QF,Lorenzo Musetti,Billy Harris,6-3 7-5,3,30.0,162.0,99.0,ATP,4.0,2.0,33.0,28.0,22.0,2.0,2.0,Unknown
20240617,Queen's Club,500,Grass,QF,Tommy Paul,Jack Draper,6-3 5-7 6-4,3,13.0,31.0,121.0,ATP,7.0,3.0,57.0,43.0,20.0,2.0,4.0,Unknown
20240617,Queen's Club,500,Grass,QF,Sebastian Korda,Rinky Hijikata,6-7(4) 6-3 6-4,3,23.0,98.0,131.0,ATP,6.0,3.0,58.0,41.0,26.0,4.0,6.0,Unknown
20240617,Queen's Club,500,Grass,SF,Lorenzo Musetti,Jordan Thompson,6-3 3-6 6-3,3,30.0,43.0,138.0,ATP,2.0,2.0,60.0,45.0,14.0,4.0,6.0,Unknown
20240617,Queen's Club,500,Grass,SF,Tommy Paul,Sebastian Korda,6-4 7-6(2),3,13.0,23.0,101.0,ATP,5.0,0.0,50.0,31.0,15.0,1.0,3.0,Unknown
